STARNR FLUX FLUXERR
1 438039.8910675049 690.7589679236656
2 32713.125647366047 238.70735396334493
3 29234.872538983822 232.02816188825167
4 20753.791960138828 218.67983457219586
5 nan nan
6 5461.252860847861 161.50366979155655
7 11250.133951339405 192.0293073936145
8 43570.73605287075 263.90869865117156
9 15314.265669599175 215.74520189733914
10 14759.065584361553 201.41818978940196
11 33228.00285589695 247.3293701927135
12 2239.4522760510445 128.3856831147664
13 384818.1313095093 648.1038007603863
14 10297.900866538286 182.50544438014325
15 17836.353717431426 210.25912219929384
16 17599.009150266647 206.02705824094318
17 4116.847770627588 155.07034605411118
18 8737.786381906364 182.7065002395847
19 66571.97656917572 305.9364364527607
20 60612.636627197266 294.5245533213747
21 32100.450507843867 242.44476752760343
22 102009.21078443527 373.0011444892404
23 158528.2112865448 433.7458399680338
24 34290.75128757954 271.8710119055781
25 2923.9746933430433 140.31654767355627
26 8688.136867184192 180.30740707847607
27 nan nan
28 14974.297863781452 202.60341629582354
29 4088.9944194015115 146.80640872613978
30 40633.50355142355 258.83892957046015
31 33491.98281741142 240.96474505997014
32 3678.3508552461863 149.30713504367824
33 14846.239359468222 197.61848725620823
34 39546.71162454784 258.13866091733115
35 3023.4967681467533 146.08246930148476
36 nan nan
37 386372.7101211548 646.8447983684105
38 nan nan
39 3833.2353657521307 147.53451191229865
40 5833.362024153583 167.6729603768614
41 15947.875007079914 201.52682288192148
42 6760.639573995024 170.8047714522832
43 3538.1369796171784 151.5486024505806
44 4916.028545469046 163.47752718222685
45 202838.30890846252 481.80083385441293
46 5439.842852681875 161.179277580849
47 24087.713791525923 226.00696166464922
48 nan nan
49 83786.52730894089 337.75975519488566
50 55943.75084590912 291.68976868899074
51 30189.368059039116 245.75197036279246
52 2034054.7995605469 1493.1381205234998
53 8198.359340775758 177.74269069660596
54 58605.91495758295 297.6094033657887
55 62739.84443092346 297.70954708619865
56 6470.350393209606 171.98848998569943
57 2021503.2681274414 1486.6335227065751
58 11177.113579064608 183.61015208896887
59 166692.19959640503 443.22561199742637
60 nan nan
61 74264.71338534355 320.2350968430241
62 3121.7034126594663 141.16307671916476
63 102477.33715629578 363.19697462073833
64 9154.516125842929 192.23109497853866
65 141929.70024299622 413.4123498534515
66 22804.118950545788 219.02796329008524
67 164694.74801635742 440.6369963875585
68 50221.0093639493 276.2692078691992
69 6745.732167840004 172.9067714841181
70 14321.142640471458 194.68691590345517
71 nan nan
72 30712.216349244118 242.5820616786295
73 6812.979698663577 162.74236838734637
74 10473.964137725532 190.05532565464296
75 84897.3493218422 337.3426062574694
76 90472.48137307167 345.5584656398306
77 795734.6102294922 931.3081343847828
78 116979.45811462402 377.07796216536076
79 2634.131069622934 137.8037533983875
80 2987.164796061814 149.2943183364619
81 52080.5789577961 278.5653937662142
82 5784.266784079373 167.8125629446242
83 6285.96672790125 171.97296695297743
84 25821.849607590586 259.3719796393232
85 220191.53691101074 500.7226150345431
86 37524.234777748585 250.30318087828624
87 3191.9375952407718 147.9178409125055
88 2066.3182566016912 119.3461424774306
89 371328.82902526855 636.3144446331
90 13777.008368849754 195.01151828493093
91 8533.957123819273 181.66908509397473
92 10978.694644749165 180.4488904454341
93 7282.907213255763 170.2518636906772
94 nan nan
95 27284.66219818592 224.43218527237312
96 11156.430739238858 182.5720364470738
97 10199.726143538952 181.7174990216506
98 6502.098075300455 171.01104428502873
99 11620.230217769742 193.19219392364118
100 nan nan
101 18507.028207719326 216.79881500750798
102 8522.964656680822 181.41814525155326
103 37798.8292876482 253.3227200125333
104 nan nan
105 4778.845619343221 161.186396630169
106 19712.802926532924 211.93483094154945
107 8485.443732675165 176.70967621920036
108 7823.811235412955 175.30853108148014
109 5173.259812891483 160.3532631133176
110 4026.4032017067075 160.6115634389465
111 49627.9732914567 276.64921274243807
112 3707.8231964707375 155.02426673680066
113 104290.67505216599 362.3496910433941
114 1091636.8670043945 1080.4085881066655
115 226224.84462738037 504.71687290564626
116 3727.26230096817 149.62799074375647
117 nan nan
118 5210.228196837008 161.96574263344763
119 30796.21567994356 237.50492914806821
120 43198.26983255148 260.5302595110799
121 58591.76103448868 290.7023904120153
122 169016.52271842957 445.63278255648794
123 8632.74059772864 169.6033446081129
124 2813.2832791507244 137.51646563343786
125 9708.87827372551 236.8120694190526
126 nan nan
127 16437.918403327465 200.84173561131834
128 5507.924395080656 160.11408376893957
129 9425.613250464201 173.2781634538283
130 7669.852643989027 165.88735835385737
131 6463.284729524516 178.21911627477485
132 36441.38136994839 249.25692881726584
133 7561.33813579753 236.67571795531862
134 10249.119495037943 226.01153757808075
135 3531.2774394750595 145.57375361966842
136 3197.175747854635 153.03667551416947
137 24488.415202319622 220.5977155980433
138 48856.321133852005 274.6873396976077
139 17585.606718808413 207.11221576067734
140 115971.65019512177 380.8920475268572
141 8935.007246002555 186.9944958820268
142 nan nan
143 2683.8323250859976 133.63441903699427
144 3358.827027829364 146.3016375029595
145 15397.303364217281 201.8776746070767
146 36492.99962127209 247.64515811184896
147 12609.99174053967 185.91417830697216
148 16244.56736297533 203.2043220646089
149 3425.1224661916494 143.84001859921514
150 11553.595160797238 187.8958512827259
151 29321.56528568268 234.28496323973533
152 62784.695976018906 297.5686417834984
153 4926.624216146767 167.24964318572387
154 107078.7793712616 366.48400213238466
155 nan nan
156 2348.7332122176886 128.77817545615375
157 21943.92189539969 218.910674790638
158 nan nan
159 13101.209539353848 198.56952739091653
160 30363.977935910225 235.43836661012983
161 5845.340398656204 166.96912052856663
