STARNR FLUX FLUXERR
1 461373.4800720215 710.8323101267396
2 27418.903448473662 233.1271142122263
3 27201.715935319662 229.60099890488308
4 16392.5411567688 209.21304403306
5 nan nan
6 5657.776240825653 155.39684470470192
7 8914.857213139534 181.4586819785178
8 36551.412784814835 250.07034607514947
9 12180.774485126138 204.27769093872877
10 13237.968965530396 194.0558983999105
11 25994.000844836235 225.48335835696403
12 nan nan
13 291127.25229644775 572.8146206231204
14 13455.111559867859 191.04415744612373
15 13630.274830400944 193.77129387774312
16 13593.097903221846 191.99913306835273
17 4404.522480973974 164.2931136589107
18 6456.590381085873 166.46044188474144
19 59426.80726289749 293.676995998181
20 49822.78419923782 277.99472178107044
21 25870.022734109312 229.11712041896735
22 77700.94935107231 338.3898268214342
23 125781.26978111267 394.3206165183989
24 39821.43871240318 279.01150639368484
25 2625.2187660927884 134.15876886725314
26 6505.334459364414 165.67916401341355
27 nan nan
28 13840.512068271637 196.84262731425457
29 nan nan
30 33035.7675999403 241.46351224684452
31 26406.26638197899 230.79199076396358
32 3056.890389636159 140.54439758186874
33 12152.934754669666 190.35396485263874
34 31011.353210568428 239.4464037023143
35 2777.949822112918 141.162591865636
36 nan nan
37 295267.62886047363 574.7263761347018
38 3214503.363647461 1954.43289205985
39 3083.5351366102695 148.00082673022334
40 4694.523703023791 155.99706629904517
41 14176.859287053347 197.60443299683953
42 9927.445834934711 185.3560848038934
43 3993.9715616703033 155.540777226189
44 3990.3388272258453 145.59319050344243
45 177090.46319580078 456.65767598084517
46 nan nan
47 18121.145170614123 207.56262232757612
48 nan nan
49 69805.64915323257 314.49154991357244
50 42675.68498814106 262.44639647545023
51 22931.61758863926 222.4162925220638
52 1605277.1026000977 1335.2709374656627
53 6273.312283121049 166.39736884402748
54 48457.35302487016 284.8890742013533
55 49311.64983187616 275.46647596540373
56 8324.751118084416 180.22504295658695
57 1790858.5880737305 1417.2112190510973
58 8974.045813143253 185.15988001617018
59 144605.41887664795 417.9295050208733
60 nan nan
61 61343.32378292084 297.8951638937172
62 3439.9556161165237 154.43748730389655
63 79678.64484024048 329.4088051170944
64 6723.821048915386 169.18992731941123
65 106851.80733776093 370.48339273192954
66 17904.92113789916 205.83336860975615
67 127949.5358095169 399.8879364964278
68 43536.922033160925 263.06441154338324
69 5275.309800297022 159.5095541792111
70 11200.994840055704 184.5507673803109
71 5447.110451504588 159.97174914813144
72 23845.30664718151 223.61688828402492
73 5229.709458548576 159.83083281617905
74 7511.398045942187 164.64431000627943
75 68938.658446908 313.5810530923712
76 76513.64660835266 323.0691181316036
77 612020.9355633259 838.5389599333175
78 88183.51807403564 339.3490921388316
79 1832.9002628326416 121.04225407696971
80 2247.388273462653 131.08822555450325
81 41163.27991390228 260.7028440149866
82 4701.834298551083 153.65621112220185
83 4567.526162855327 151.67537514693794
84 24302.923326313496 260.3217096831316
85 183632.6063079834 462.57883870978657
86 33831.14084672928 243.6209795851555
87 2396.3507628291845 125.13635287766476
88 nan nan
89 208274.82042312622 491.2009205458524
90 11294.023884475231 184.52551084891414
91 8749.781308501959 176.73251238996448
92 8766.847292020917 173.28726458280008
93 8340.09854799509 179.24539544696938
94 nan nan
95 20849.56623506546 216.61767548132497
96 8855.379352871329 181.92409684854877
97 20952.8030436635 214.05978574493844
98 6624.13276175037 165.90612668801484
99 8549.14493522048 175.5284274517634
100 nan nan
101 14078.883135318756 209.63823227356724
102 6528.5718617886305 172.19072437625164
103 33564.91194558889 244.3120458505488
104 3190.7625388503075 158.62721454105596
105 3418.84281572327 138.29177252955157
106 14697.884875554591 196.92252299925494
107 10383.691197868437 182.45650607693398
108 5680.000942424871 161.18446977362186
109 4228.010062947869 153.5933179226422
110 7960.4932164773345 176.79436379679217
111 36994.27787232399 250.50700510246756
112 2854.781585097313 133.88610090006054
113 141014.08467674255 412.67648701442914
114 791174.6665039062 924.2766912443151
115 200628.60873794556 482.2207741906555
116 2961.102093178779 146.35397654384153
117 3581.80785086751 144.80439289763834
118 5824.966988384724 162.68041034129917
119 22544.460742086172 219.33972179922168
120 33947.40703547001 245.57986544915664
121 44511.25235629082 265.5292279235053
122 132980.41673469543 406.3129887879393
123 6653.632225140929 168.39315158845412
124 nan nan
125 13814.080046415329 235.2390855290308
126 nan nan
127 16995.162432789803 202.43839843399883
128 4359.063716456294 150.1671821734986
129 9825.70427915454 186.8937489778147
130 5900.53326766938 167.85390437008093
131 5276.245404779911 163.2995666451436
132 28231.324115991592 229.6521835724988
133 7443.5648590812925 236.06897157701744
134 10225.036890603602 234.29429676638188
135 3065.8064118921757 146.0967107038314
136 3378.441058093682 161.2808951181973
137 19443.185915380716 208.34450051043905
138 41323.79433465004 259.4858756365097
139 21758.048053264618 211.5004750600399
140 87032.43962132931 345.8257491626014
141 7762.82759986259 167.96134953719113
142 nan nan
143 2288.190140545368 131.24781602768152
144 2856.7793643176556 138.26564878225795
145 13444.634957492352 189.14471905581743
146 28397.719294786453 232.93994055826406
147 13778.61045318842 195.37306459411565
148 14167.73168426752 199.52002628935003
149 3592.286789596081 147.96696276124146
150 10278.38753721118 185.08346911887259
151 24344.64859211445 227.20772225527284
152 57640.310718894005 292.1432469569572
153 3513.391637244262 143.56982504159984
154 89798.69754219055 341.1948134293069
155 nan nan
156 nan nan
157 16542.12686854601 199.3593422029888
158 nan nan
159 10855.506378603546 186.72270736522856
160 24664.145080447197 225.66650281117893
161 4463.46979624033 150.83048970332726
