STARNR FLUX FLUXERR
1 58151.54043972492 287.38781166804745
2 4187.568849161267 146.5162082337907
3 3701.401620954275 146.36618836395039
4 2786.748999018222 133.87022429851737
5 nan nan
6 nan nan
7 nan nan
8 6279.433408051729 170.73723104382992
9 nan nan
10 nan nan
11 4395.7512848079205 145.83747957856752
12 nan nan
13 52482.478739112616 277.802078624883
14 nan nan
15 nan nan
16 2087.146553516388 117.58231557887287
17 nan nan
18 nan nan
19 9086.085546255112 174.62420306778242
20 8129.101922228932 171.1086885690876
21 3970.3183768689632 147.44088178494115
22 14361.796660155058 202.22718597486949
23 21684.826101124287 216.730174758426
24 4114.341730028391 156.4291343997348
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 5540.497239549644 164.1107950680312
31 4409.492971681058 150.57691528683063
32 nan nan
33 2157.4224623143673 117.17604455728491
34 5355.087450444698 164.6784428981489
35 nan nan
36 nan nan
37 52517.55452555418 274.1760194043127
38 547548.3516998291 772.7666841184964
39 nan nan
40 nan nan
41 1829.109703540802 111.18366082582165
42 nan nan
43 nan nan
44 nan nan
45 27533.63828713447 221.59884096730786
46 nan nan
47 3049.9653756376356 139.75448683085443
48 nan nan
49 11102.511600717902 186.3977290518608
50 7430.581005930901 163.40889726319355
51 3989.339814953506 148.84858903661438
52 276371.3298339844 555.7384923926719
53 nan nan
54 8100.661120533943 181.5288864352244
55 8773.255135387182 182.2616623860998
56 nan nan
57 277651.21837615967 552.5338522780373
58 nan nan
59 22099.98243433237 208.66413098258124
60 nan nan
61 9804.542964636348 172.3743449884021
62 nan nan
63 13476.438730916823 189.6810724768854
64 nan nan
65 19237.706535592675 205.67068884743048
66 3172.0611877962947 139.8915117078681
67 23117.4712407887 218.76109406159134
68 6401.484315633774 170.61786882079411
69 nan nan
70 nan nan
71 nan nan
72 3943.6117006465793 150.23503525738136
73 nan nan
74 nan nan
75 11171.530184544623 179.54001303219863
76 11791.446535661817 183.95387262082107
77 103509.05042934418 359.49425518979484
78 16030.766203552485 202.25232828165198
79 nan nan
80 nan nan
81 7321.471956759691 164.24893685146318
82 nan nan
83 nan nan
84 2823.75116032362 140.59505011471867
85 28905.68496721238 228.29490041162785
86 5234.998184084892 155.46410269534147
87 nan nan
88 nan nan
89 51805.073919415474 272.190844986308
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 3545.5078526958823 141.88955223972638
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 2402.041781157255 126.68530075806594
102 nan nan
103 5581.0728097856045 173.72324460633567
104 nan nan
105 nan nan
106 2574.4368223920465 130.78159086303774
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 6643.819829815999 161.08002478130217
112 nan nan
113 13977.005185872316 193.3688897004047
114 146725.03037261963 412.3934867255747
115 31144.262446016073 237.05924205517576
116 nan nan
117 nan nan
118 nan nan
119 4327.87760902103 153.2368620177354
120 6022.976027458906 168.74401856170786
121 8484.91131003201 184.67672021585466
122 23245.60879036784 217.5056125662111
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 2345.8450125046074 126.22389619087383
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 4324.303281977773 149.80318870461113
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 3069.466129526496 145.926285646522
138 6100.100480183959 154.32774562621057
139 2379.392542216927 131.89284393934975
140 15954.89893847704 197.5178999889378
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 4996.980113411322 167.63977354347045
147 nan nan
148 2266.8682160675526 123.1754225292976
149 nan nan
150 nan nan
151 3664.2314804904163 137.99710726815937
152 8997.989289961755 179.0016877078831
153 nan nan
154 13881.006418794394 190.18972551370646
155 nan nan
156 nan nan
157 2832.3770139645785 140.7314773757642
158 nan nan
159 nan nan
160 4158.862002804875 150.7617855494411
161 nan nan
