STARNR FLUX FLUXERR
1 nan nan
2 nan nan
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 nan nan
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 22800.123839575797 200.42544543205022
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 nan nan
21 nan nan
22 4860.706403970718 146.85658888980058
23 3961.165146589279 141.65389929890554
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 nan nan
32 nan nan
33 nan nan
34 nan nan
35 nan nan
36 nan nan
37 21360.840062452946 196.34317759178907
38 120283.45452785492 394.9862212759627
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 nan nan
46 nan nan
47 nan nan
48 nan nan
49 nan nan
50 2608.944203209132 119.9740264757693
51 nan nan
52 59655.72769975662 291.40474704549166
53 nan nan
54 nan nan
55 1987.7483907043934 106.96417526104767
56 nan nan
57 27174.032677069306 222.16799908997046
58 nan nan
59 nan nan
60 nan nan
61 nan nan
62 nan nan
63 4197.177312113345 135.0213009877644
64 nan nan
65 7451.807800073177 152.85534676386612
66 nan nan
67 8014.880125648109 162.14948715425285
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 3312.6687992066145 143.50944913264925
76 2483.8445215635 118.07345465610588
77 47164.74207413755 265.7582431925077
78 6407.042732287198 141.42898800968837
79 nan nan
80 nan nan
81 1824.7687633633614 95.57352894322709
82 nan nan
83 nan nan
84 nan nan
85 6167.138366177678 142.2471202565555
86 nan nan
87 nan nan
88 nan nan
89 48955.34001505375 255.73419024244677
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 nan nan
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 2229.6514749526978 109.837288921792
112 nan nan
113 nan nan
114 64850.61336016655 302.9448424390566
115 6168.061603021808 141.61109064117906
116 nan nan
117 nan nan
118 nan nan
119 nan nan
120 1984.5364985466003 98.36393144278351
121 2581.6026699133217 113.20232831360015
122 6497.357107311487 148.54894613625962
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 nan nan
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 6392.8333540242165 151.703005004169
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 nan nan
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 2441.840707185678 114.60310036424907
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
