STARNR FLUX FLUXERR
1 nan nan
2 nan nan
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 nan nan
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 17138.347114011645 208.68142443664513
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 nan nan
21 nan nan
22 3405.36599378963 144.32709958987394
23 3274.633023183793 134.06495808657596
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 nan nan
32 nan nan
33 nan nan
34 nan nan
35 nan nan
36 nan nan
37 15710.421592679806 202.48263805982904
38 89576.46218687296 329.86585866181025
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 nan nan
46 nan nan
47 nan nan
48 nan nan
49 nan nan
50 nan nan
51 nan nan
52 44560.218994908035 255.52259374406853
53 nan nan
54 nan nan
55 nan nan
56 nan nan
57 20725.504910137504 212.88375260373945
58 nan nan
59 nan nan
60 nan nan
61 nan nan
62 nan nan
63 2918.67366129905 131.98902968856876
64 nan nan
65 5566.875667348504 161.15742967731197
66 nan nan
67 5866.186179862358 156.10364826882855
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 nan nan
76 nan nan
77 34392.67688086629 261.4174777614117
78 4810.448024909943 142.7941299076113
79 nan nan
80 nan nan
81 nan nan
82 nan nan
83 nan nan
84 nan nan
85 4614.587697923183 154.03663709727405
86 nan nan
87 nan nan
88 nan nan
89 36732.71227683127 262.98616140820815
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 nan nan
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 nan nan
112 nan nan
113 nan nan
114 46874.00010993332 254.7225114556125
115 4350.063604339026 141.9476306412528
116 nan nan
117 nan nan
118 nan nan
119 nan nan
120 nan nan
121 nan nan
122 4672.387397947721 157.7712868113465
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 nan nan
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 4866.885357748717 160.01328626543366
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 nan nan
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 nan nan
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
