STARNR FLUX FLUXERR
1 nan nan
2 17136.525243282318 140.00530630682317
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 nan nan
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 25861.26234436035 198.46481710966077
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 1777.6997230052948 101.28739782952235
21 nan nan
22 5205.616542100906 130.1813366805007
23 5286.184110403061 135.24826075480945
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 nan nan
32 nan nan
33 nan nan
34 nan nan
35 nan nan
36 nan nan
37 24401.078188180923 196.7588540863586
38 134962.82656288147 385.8761927441352
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 nan nan
46 nan nan
47 nan nan
48 nan nan
49 nan nan
50 3183.052958250046 121.43281691430317
51 nan nan
52 66753.22884559631 283.35405854064464
53 nan nan
54 2202.121213912964 109.72411103652254
55 2512.9331600666046 113.66968157248027
56 nan nan
57 30921.114160060883 212.53184903395135
58 nan nan
59 2083.67010641098 108.2194666804333
60 nan nan
61 2589.1069650650024 116.28855364979366
62 nan nan
63 5102.493481874466 140.22753535940663
64 nan nan
65 8799.153077602386 145.04632011355926
66 nan nan
67 9346.416295289993 148.04704374681182
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 3667.7819883823395 124.23508818273807
76 3047.735827922821 121.19134101466314
77 52485.83829784393 258.20731288266495
78 7455.204991817474 142.59028839651464
79 nan nan
80 nan nan
81 2070.4300529956818 106.94403978301494
82 nan nan
83 nan nan
84 nan nan
85 7445.021125555038 146.73251456957036
86 nan nan
87 nan nan
88 nan nan
89 54325.307560920715 262.06278477477474
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 nan nan
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 3183.423038482666 123.37160792610652
112 nan nan
113 nan nan
114 72187.03176546097 294.4323002083422
115 7143.214982748032 136.35887031029034
116 nan nan
117 nan nan
118 nan nan
119 1711.2833619117737 97.89425849716726
120 2627.687284708023 113.00840103518325
121 2698.5479395389557 114.0103534882453
122 7549.799606323242 144.17504145087685
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 2017.1670768260956 106.46571932040555
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 7346.834188461304 143.4510270399396
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 1932.9660375118256 109.23399377188049
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 2802.871364593506 118.57975066816496
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
