STARNR FLUX FLUXERR
1 nan nan
2 nan nan
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 nan nan
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 31599.639868736267 228.43991034993434
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 nan nan
21 nan nan
22 6132.157212257385 152.1254232333337
23 6360.745252609253 167.32156039740372
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 nan nan
32 nan nan
33 nan nan
34 nan nan
35 nan nan
36 nan nan
37 29463.498571395874 226.81265503496226
38 161742.49675941467 428.0599811450327
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 nan nan
46 nan nan
47 nan nan
48 nan nan
49 nan nan
50 3708.5105237960815 141.04162786681385
51 2073.8267126083374 115.56210858540244
52 80438.4263343811 318.71080764672485
53 nan nan
54 2447.660086631775 126.83248566399797
55 3221.016798019409 133.55071192601267
56 nan nan
57 37389.88363361359 243.91036134977804
58 nan nan
59 2820.0319061279297 134.005236978822
60 nan nan
61 2958.347324371338 135.28259388059413
62 nan nan
63 5937.822989463806 158.11986822312429
64 nan nan
65 10556.284051895142 175.29236742584882
66 nan nan
67 11228.648240089417 175.27353247921985
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 4381.110523223877 142.50075941720016
76 3603.1923217773438 136.94073086944266
77 63419.77647590637 293.11149418346076
78 8916.850463867188 163.94782059673122
79 nan nan
80 nan nan
81 2496.2742166519165 122.97043409345521
82 nan nan
83 nan nan
84 nan nan
85 8911.12294960022 170.54251382994653
86 nan nan
87 nan nan
88 nan nan
89 66108.574924469 296.8030304160248
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 1958.1271133422852 109.75062400970675
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 3617.6708765029907 143.77165335068642
112 nan nan
113 nan nan
114 87082.59739875793 330.8070109647285
115 8975.757229804993 166.04647553427176
116 nan nan
117 nan nan
118 nan nan
119 2559.0756578445435 129.152702292048
120 3366.978751182556 136.17456022625416
121 3183.2834844589233 130.94545045445625
122 9234.632710456848 172.8052203723234
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 2043.4508275985718 109.81189847031284
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 8716.400375366211 166.09405363670578
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 nan nan
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 3258.7973165512085 132.66303268005058
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
