STARNR FLUX FLUXERR
1 470893.4331512451 713.681147504931
2 33685.07006037235 241.4394981149522
3 31030.073840737343 241.7569028072035
4 20989.268413294107 214.36322457139195
5 nan nan
6 5582.652937948704 161.87341371443898
7 11198.595622465014 183.25666307771166
8 45724.93839472532 270.2493606828014
9 15865.273848064244 217.1600710008006
10 15126.001233011484 194.6637490567732
11 34624.146122932434 248.72031867295516
12 2426.3852384984493 135.52106815975563
13 396634.71936035156 655.2357329293004
14 10689.13149702549 181.51006932346235
15 18247.748637236655 209.46665376015244
16 17732.07537227869 202.61479132114064
17 3855.368976652622 136.45741619394005
18 8227.359659258742 170.37971748655514
19 69111.5925655365 309.5930837321984
20 62544.73777008057 298.1175201565312
21 32887.931958168745 245.30728255050735
22 105563.9901008606 378.3751167773548
23 163906.90752601624 438.697532068445
24 34980.61339413747 273.09730214057845
25 3232.2898257896304 150.32025332053433
26 9044.911043897271 186.6209232117549
27 nan nan
28 14984.883844614029 196.89071943227688
29 4202.379528593272 150.44516903546088
30 41655.46705842018 259.84250079856537
31 34327.73278903961 244.65006103951453
32 3928.781329356134 157.09465002011177
33 14996.271644204855 197.43954823184146
34 40812.87624890823 257.0345094421943
35 3441.375546913594 154.45341786967998
36 nan nan
37 399443.8248977661 658.7368758745505
38 nan nan
39 3805.886706355028 148.58821994507275
40 5725.086396569386 163.73850054948844
41 16604.740357756615 205.50607528430825
42 7314.8313261419535 177.52085588456026
43 3693.4387626945972 143.75873641293578
44 4966.231449201703 160.24106762252808
45 209225.16980361938 488.46924063947296
46 5601.602730885148 163.92380626174582
47 24071.915897667408 221.0950469781691
48 5522.733295291662 165.25930755303966
49 85298.02161502838 339.0802058309039
50 58285.325316905975 294.21565730677145
51 30013.446809642017 237.29005364150842
52 2110562.7966918945 1519.3597163785494
53 8471.007821814157 173.50827079209844
54 61108.67008769512 302.0236236730362
55 64674.48268246651 299.7331516471778
56 6333.264907836914 166.50748371798258
57 2085842.4909057617 1508.438000521074
58 11583.181466639042 187.2618153489733
59 172781.64525222778 449.7631843843912
60 nan nan
61 77214.82622617483 328.3082105122909
62 2919.464598238468 141.24375828818452
63 105546.03676319122 368.84057972634827
64 9227.635091800708 180.16127001607796
65 146790.3900604248 420.16950126114466
66 23068.637703053653 218.05408823457768
67 169867.8143672943 446.93395086540164
68 50584.826697170734 277.98530571338824
69 6593.208100378513 162.68913180880773
70 14781.344796165824 192.25247365404334
71 6800.044238794595 165.99176257733475
72 31296.98671656847 240.72978844974318
73 7306.8431678125635 169.40176569751435
74 10417.346101559699 188.91044125636313
75 88160.03683829308 340.38256266048336
76 92349.4782409668 348.8951817808223
77 825549.2091751099 950.1996742175713
78 120294.65682220459 383.29645343894333
79 2927.417706284905 139.29634985704433
80 2625.471798725426 128.42168694118158
81 53428.50775796175 282.05730248329905
82 5929.33822157979 172.98907184814257
83 6039.429953694344 166.4110647273314
84 26773.872220635414 263.92086892074275
85 226713.93589019775 510.8720249792232
86 39094.8814548552 254.41786487279282
87 3226.384990245104 143.0413166460036
88 2266.4779584780335 126.96894946447652
89 378363.6888809204 641.5859838291327
90 14126.18830024451 197.06657320767994
91 8270.601505994797 173.41844289744702
92 11167.259169012308 177.97570797896896
93 7905.797243565321 170.148831370934
94 nan nan
95 28238.541944742203 230.3171586164644
96 11398.159467045218 186.8663629175322
97 10393.57142958045 177.7760551016843
98 6894.516850851476 164.97201885750326
99 11646.665790587664 194.45853770574774
100 nan nan
101 19008.936623841524 218.12356701574203
102 8245.364341132343 173.71899080268378
103 38984.634947611485 258.63457905290346
104 2864.840406548232 146.6732036058593
105 4940.567902460694 155.01833363056346
106 20219.37352642417 215.4272754390975
107 8960.076599305496 178.63349265430594
108 7573.7435182109475 174.292798624627
109 5106.145821377635 158.30126436153918
110 5078.285908184946 182.7217594353633
111 51046.35574833304 279.5271319764619
112 3253.7160687968135 141.927835851885
113 108468.45244407654 371.6395208997125
114 1117828.067199707 1092.6011786147103
115 235216.13702774048 515.0307558227561
116 3467.2389284297824 143.26096364618655
117 nan nan
118 5223.743613362312 156.67072441581755
119 30533.265151143074 234.14308231096555
120 45363.778014105745 267.301333701035
121 60125.59088408947 297.86209950624067
122 172016.32984924316 447.5559148539726
123 8926.393488189206 172.88174350298905
124 nan nan
125 8456.740426197648 220.37200390817875
126 nan nan
127 16442.790758335963 198.79409158933794
128 6047.344758570194 173.18860973056303
129 9748.193859346211 178.31283585349303
130 7609.228318698704 161.43409565324137
131 6539.065062776208 179.51772690481374
132 37555.74358101189 258.2213170388983
133 7440.706492424011 230.56972357709918
134 10479.40316010639 234.76533645078982
135 3532.9748212639242 147.70711337699038
136 3681.4458355382085 163.30606964567383
137 25018.736855506897 226.96558366258387
138 49722.93148517609 278.1060757420162
139 18295.348594665527 215.15165489459253
140 118245.48025894165 384.2936710317941
141 8929.09845340997 186.44379267365832
142 nan nan
143 2909.712086856365 137.68927762706113
144 3273.4074509441853 141.05173371232257
145 15770.901482381276 204.6996589415541
146 37673.62568736076 252.43691205803674
147 13221.324626839487 196.04248450578555
148 16872.63404262066 202.14476449712626
149 3773.219302341342 152.88430201379765
150 11991.601160809398 190.3250720051156
151 30664.801133155823 236.85803171543571
152 65019.52365112305 302.50939775481436
153 4931.008060544729 170.3296651998909
154 110815.73756027222 377.6263638433573
155 nan nan
156 2725.1328313946724 137.53804133522863
157 22360.990591597743 218.47353819089497
158 nan nan
159 13513.802138477564 200.8199997376175
160 31757.512987613678 241.42713633035797
161 6301.817783601582 174.3364345330622
