STARNR FLUX FLUXERR
1 127576.11396217346 387.5689763261792
2 23928.54549884796 215.10024594727824
3 16245.825284004211 194.554195708417
4 17286.956526756287 197.61627518699092
5 nan nan
6 1957.9670877456665 110.89046350655225
7 8633.960047721863 161.27928972004602
8 32230.282576560974 237.6889481963045
9 12459.603326797485 197.86412555360133
10 9044.555554389954 171.17690109193396
11 25828.834894180298 219.55295771997996
12 nan nan
13 349092.22836494446 610.3994686449371
14 3801.1588497161865 148.56154555550563
15 14324.018000602722 182.9625961767362
16 14498.769499778748 186.807636165763
17 nan nan
18 7350.84695148468 159.76686899013325
19 36820.113775253296 243.9245822153426
20 42696.81632423401 253.68922200056693
21 25016.904344558716 214.25081994913566
22 87505.67949771881 340.3594113134363
23 116047.68003082275 373.15642231527613
24 12279.392377853394 203.01273553107765
25 1931.0917415618896 109.0092061380949
26 nan nan
27 nan nan
28 8084.617575645447 167.81813487106083
29 2380.286455154419 129.3931146148867
30 29220.784461021423 224.81231491764225
31 28193.939853668213 225.46780759491523
32 nan nan
33 10305.404978752136 173.55927714019495
34 30811.155532836914 231.4702456325428
35 nan nan
36 nan nan
37 340304.06589508057 603.3041199280271
38 3022655.8052368164 1746.2422381720758
39 2653.189966201782 130.26037856503976
40 4623.172125816345 155.49282101560232
41 10073.683703422546 180.97020598458067
42 nan nan
43 nan nan
44 3263.0635919570923 140.38122885820943
45 132573.83453464508 395.3384068138329
46 4480.461389541626 144.48912495804012
47 18927.60281276703 204.33986022485942
48 nan nan
49 54783.47360610962 281.6561636988627
50 47887.59486293793 265.12415866457525
51 26089.33637905121 225.24197417429025
52 1504762.1862487793 1237.1149946403484
53 6812.080097198486 161.54916789608885
54 44123.75036239624 263.5172608022531
55 48259.99390888214 265.4093212945763
56 1840.0459594726562 99.61032051864358
57 1189139.2631378174 1101.6874059905506
58 8696.740242004395 173.40860530967538
59 94208.3265209198 343.4514558631028
60 nan nan
61 53954.51233482361 279.939667305176
62 nan nan
63 83432.39157104492 327.0152723846437
64 7925.356615066528 172.15988743087038
65 127797.66354179382 389.5162877409972
66 18908.68447113037 203.19837996220022
67 138358.09093666077 402.62583972993747
68 31529.630012512207 230.36056783823093
69 4673.399303436279 154.63420890455512
70 11660.191188812256 177.60508429535403
71 nan nan
72 25123.088543891907 217.79456052091564
73 6035.548377990723 152.89346389123108
74 8524.28725528717 168.80564230894564
75 66132.3820476532 297.6891195095811
76 63727.10680961609 294.40413510901493
77 740997.1056137085 876.5107731437257
78 102848.07308006287 354.1146016046798
79 nan nan
80 nan nan
81 40027.84889507294 249.5602069599402
82 3878.8272037506104 151.99134559839354
83 5425.162575721741 158.33312409370384
84 11981.048324584961 195.09174223316896
85 153265.79933166504 420.8762598021697
86 20349.083464622498 205.37835431508623
87 2606.393720626831 121.98993277052487
88 nan nan
89 585653.3668746948 780.2863803486936
90 10024.794048309326 176.1435396333497
91 3607.9132051467896 142.36720819896496
92 9456.232849121094 174.8319133062063
93 2705.2456064224243 131.15006891409502
94 nan nan
95 23501.2713470459 213.2737330102049
96 8996.115620613098 169.01046605403826
97 3271.286434173584 138.36105645836514
98 3108.8714275360107 133.9236634299382
99 9188.403232574463 171.29307727175674
100 nan nan
101 16097.088396072388 191.18824502052186
102 6929.274341583252 169.37236681928894
103 21008.51254749298 212.27084964391844
104 nan nan
105 nan nan
106 16775.729159355164 193.95904139120773
107 2914.0735664367676 128.44504667883035
108 6110.795998573303 162.52155533071002
109 4364.148998260498 148.33778712983477
110 nan nan
111 44650.8669128418 260.78096236298217
112 2297.7272024154663 117.86181655897633
113 36230.312799453735 240.18100854626806
114 1029879.9490356445 1026.9259549036915
115 151931.323179245 418.48241719416524
116 3235.229154586792 133.65654552856054
117 nan nan
118 nan nan
119 28260.75902080536 225.42483770917363
120 37406.743330955505 243.36731984893305
121 48454.2943277359 266.93696087939304
122 131867.1436443329 394.80525897271457
123 7426.106955528259 169.5244050137433
124 nan nan
125 2622.7274599075317 128.11197604346643
126 nan nan
127 7398.710259437561 171.9632316146209
128 4406.354656219482 149.8196255513539
129 nan nan
130 7581.689914703369 169.74908149257251
131 4610.923964500427 147.5451171796144
132 31246.390749931335 232.84902967365915
133 nan nan
134 6025.390836715698 194.08083450763795
135 nan nan
136 nan nan
137 18447.323345184326 200.90784384765306
138 32198.529111862183 235.28945599271736
139 nan nan
140 102905.33522987366 356.2351756227228
141 4007.1240606307983 147.3197186481276
142 nan nan
143 nan nan
144 nan nan
145 9431.588561058044 175.36524460972535
146 29603.328901290894 226.60786044097247
147 4867.014177322388 151.83966700843982
148 12526.749711990356 188.89742638211519
149 nan nan
150 6169.114113807678 152.57037111924168
151 22604.247042655945 212.96390759566637
152 34210.896275520325 238.78797735975166
153 3728.4417610168457 147.81523771754846
154 71915.44417667389 308.56721828933775
155 nan nan
156 nan nan
157 19596.555863380432 206.02228548742525
158 nan nan
159 9814.83724117279 178.9906494426193
160 21364.696879386902 210.52211779379215
161 4783.483341217041 149.47796305137518
