STARNR FLUX FLUXERR
1 342788.1287994385 636.4552902496894
2 20587.21479934454 269.70024632890687
3 20091.34612196684 266.8423316990246
4 11790.82758039236 231.80144093602942
5 3445.556844472885 200.0924620711274
6 4691.527664784342 215.35610271492772
7 6579.693955540657 223.56832012207596
8 27133.45037460327 272.8043578306021
9 8304.24197202921 227.96457430366493
10 9671.997930318117 239.1912665747126
11 20058.322112232447 258.83196501688496
12 nan nan
13 215808.98064422607 522.3360322072298
14 10486.154186800122 235.06436165415005
15 9898.346090495586 221.200094786584
16 10233.572057336569 236.3069721938434
17 nan nan
18 4498.4617574214935 208.20109058867692
19 44575.97110020183 307.91477723598
20 36494.787616729736 293.362295206421
21 19245.751159369946 260.86529520039693
22 56292.64871643484 332.3659655722902
23 93426.62213420868 384.9719172156298
24 27975.99974140525 291.684023525592
25 nan nan
26 5216.72790697217 213.7474612079675
27 nan nan
28 10333.949775516987 241.1803497812487
29 nan nan
30 24727.85512393713 261.78562176230116
31 19577.35889882967 262.1995860500254
32 nan nan
33 8631.060796692967 211.89131581548494
34 23389.227291703224 263.37308336745514
35 nan nan
36 nan nan
37 218231.3461380005 523.8529302362351
38 2389689.103881836 1660.900978108578
39 nan nan
40 3437.1868710517883 198.23404324403745
41 10299.9364849478 241.87295457236317
42 7327.398204028606 224.74046493858322
43 nan nan
44 2979.7548601031303 183.78071464171302
45 131843.23878097534 431.838101567678
46 nan nan
47 13539.64875793457 228.89077812740203
48 nan nan
49 51384.943150661886 330.5375033293162
50 31922.478371322155 285.20594783107634
51 16532.69905091077 249.52001450861783
52 1193117.6757202148 1153.8124642669422
53 4886.955559849739 215.91673100758985
54 36192.22101145983 314.1147238723743
55 36966.321412056684 294.5009609135493
56 5666.287544220686 213.63275057425048
57 1330830.4147949219 1215.6003639152864
58 6852.621593438089 219.58936244304851
59 107076.49201583862 400.3234206938258
60 nan nan
61 46351.41631346941 319.9810826431958
62 nan nan
63 57786.14709472656 328.4082996690308
64 4306.766914024949 202.18234807662932
65 80332.33020591736 365.86858126396083
66 13218.396272361279 236.2283631119985
67 94679.45066261292 385.2775304266525
68 31976.186821460724 286.88498656067037
69 3904.7544776797295 206.7701073386053
70 8955.996181607246 242.46386978148738
71 4216.631609678268 209.89775859041302
72 17348.782017383724 253.199656175618
73 4111.877844512463 197.85039139275813
74 nan nan
75 51277.75821638107 326.30188436288495
76 56776.5022251606 329.51727754391146
77 65898132.13007239 11547.04374200774
78 65904.60681915283 344.38211726814706
79 nan nan
80 nan nan
81 30774.200058341026 283.08637954679506
82 nan nan
83 3286.2588545680046 190.7636933017625
84 17174.862084269524 333.0371844634643
85 136054.72462654114 440.37285550039553
86 25519.44615060091 265.9515378588775
87 nan nan
88 nan nan
89 156166.20067214966 459.6204503103684
90 8271.301907792687 226.48687281683593
91 6252.40442186594 210.05589829308494
92 7023.855115324259 240.5480171218623
93 6396.256805717945 225.47029280104954
94 nan nan
95 15276.522433876991 245.3434295166317
96 nan nan
97 15726.345616936684 242.30786298398817
98 4571.074713990092 212.26527225828715
99 6744.688779592514 236.99105283692856
100 nan nan
101 9853.821401119232 245.4307953977859
102 4632.0762704610825 208.42019992392324
103 24840.009294211864 279.2784117586142
104 nan nan
105 3358.1636809315532 192.53506015697099
106 11515.257246255875 239.1689949303344
107 7724.679354906082 232.127635047266
108 4487.506529331207 224.91084795173217
109 2876.2210049033165 176.262463024837
110 nan nan
111 27564.837819829583 271.60975291700896
112 nan nan
113 106539.13104343414 403.59626958387696
114 588329.0761871338 814.5851437891153
115 149998.25116157532 454.73534387728364
116 nan nan
117 2723.044574201107 183.74185465710318
118 4455.365699529648 210.50084238495435
119 17056.944543540478 266.8636662026349
120 25189.20849364996 265.0775398101778
121 33320.48488211632 283.6628360452293
122 98086.09962844849 387.09717264446135
123 5003.137762412429 209.02135734399903
124 nan nan
125 8657.39536678791 245.77959871604384
126 2891.9983490109444 180.24582712790186
127 12546.950039163232 235.1888738141471
128 3529.5885717868805 197.5868588823116
129 7518.995431818068 228.39642250212148
130 4361.497168004513 200.0827949047457
131 nan nan
132 20869.633631020784 269.1420951973633
133 nan nan
134 nan nan
135 2564.827299386263 181.88341175041418
136 nan nan
137 14250.093534141779 243.82642813461538
138 30963.731974601746 286.48164316856077
139 16579.92202980444 257.69156645185376
140 64880.97802570462 351.0737567147516
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 9313.928625911474 209.1266058787761
146 21310.817926585674 256.9006267749332
147 10618.226138472557 247.7837319145744
148 10513.294570431113 246.56473271624552
149 3534.59795075655 215.5381652598763
150 7263.765753507614 222.2704013519089
151 17540.505606085062 260.2862263878302
152 42732.32003009319 299.86311737217073
153 nan nan
154 67887.18814182281 352.01773082985966
155 nan nan
156 nan nan
157 11743.485112309456 227.9506682851157
158 nan nan
159 7733.748741805553 242.28957910488487
160 18470.23187303543 255.43244515782766
161 3467.3189442157745 197.5064482203633
