STARNR FLUX FLUXERR
1 495013.0971374512 757.3247614944057
2 29517.39549779892 273.2281811545998
3 28853.07445113361 273.69982924199934
4 17126.821271419525 248.84168624740735
5 nan nan
6 6321.084262251854 210.27567608935178
7 9280.158846735954 220.24117418114056
8 39801.13485682011 300.15030587311196
9 12414.517975389957 251.0032448121936
10 14685.29754036665 248.35644842861282
11 28495.117687746882 273.06516184069324
12 nan nan
13 317575.0426940918 619.5918616167335
14 15061.87814489007 250.02403674730158
15 14398.706305116415 232.97325648778957
16 15050.71626508236 249.7322694825369
17 4699.025515407324 218.15516019493495
18 6962.6655735448 203.77392782117138
19 64615.95403560996 340.58325844441794
20 53029.76292490959 319.8303770638015
21 26585.322105884552 269.50884247889974
22 82208.67159080505 373.52975876410846
23 137355.33431625366 444.92336101869927
24 42428.825481534004 326.12698409272724
25 2832.9226291775703 181.99683763041241
26 6619.922108642757 209.89918757658998
27 nan nan
28 14918.643550932407 251.33457551171955
29 3774.0457198619843 174.70416392106233
30 35952.355934381485 292.6288298332216
31 28744.519884109497 281.07873376980467
32 3283.3090257048607 183.8201729613723
33 13294.049551956356 245.5329810711815
34 33402.66385215521 288.02319666375183
35 2684.3900409936905 160.3116929537739
36 nan nan
37 324111.86054992676 625.3456198672134
38 nan nan
39 3025.3017208576202 172.07167325299068
40 4998.79265332222 215.76993586264044
41 14724.105137620121 236.5570920782127
42 10696.370208114386 229.25232285182844
43 4268.096181035042 200.62247461173422
44 4646.032737269998 187.889225566514
45 194949.18757629395 506.181141783373
46 4972.293920636177 206.80811383324792
47 19674.411157131195 254.89769263317547
48 6657.13468837738 207.01865719366825
49 76839.7169380188 377.01086677249873
50 46967.835435807705 315.7396783176155
51 24756.37648229301 269.9025865372216
52 1762874.437927246 1418.8150137826146
53 6815.816335499287 211.9135773323939
54 52483.82541209459 346.2460389940121
55 53643.98946642876 320.6315747871508
56 8764.82381606102 210.1883815323796
57 1968104.5772705078 1500.9107106366157
58 9474.531943917274 223.22747497724558
59 158042.40563201904 466.9430808559833
60 nan nan
61 67376.48508024216 350.24256465406796
62 3528.716739356518 188.0741519379983
63 86346.03288555145 379.05250370842685
64 6981.923183962703 216.04911316484595
65 117321.9005355835 421.64919401815786
66 18921.445524811745 243.74532772965938
67 139784.15491104126 449.6409212230689
68 46570.294912576675 315.2762117916283
69 5727.11413192749 220.7422034678591
70 12735.398956120014 237.29427009027373
71 5442.430705606937 187.0898770666924
72 25636.88465948403 270.41127508007077
73 5811.525630362332 200.20960894074747
74 8296.134720826522 220.83487612011453
75 73184.420835495 357.1453091538316
76 83929.5005607605 375.875604058793
77 655639.618637085 881.9316954514644
78 94947.99516105652 387.3492660615959
79 nan nan
80 nan nan
81 44416.026614293456 307.0711941752862
82 4841.794004052877 203.34293341981999
83 4247.517320990562 169.8329581473976
84 25799.682957321405 347.73386558987346
85 200564.9489326477 515.129914869167
86 37056.162926614285 294.6425797239377
87 2769.742921605706 187.40015212534263
88 nan nan
89 226636.34912872314 536.4165006792089
90 12371.778901852667 229.99835284099387
91 9248.488602638245 220.30475648514826
92 9468.878034710884 237.3037268499074
93 8494.919980108738 212.31212455350231
94 nan nan
95 22333.28856909275 256.14563524740925
96 8931.509780853987 211.07244171865776
97 23320.14363193512 261.1051432143539
98 7199.47801810503 204.33165895025968
99 9931.219226241112 239.9706525661369
100 nan nan
101 14584.613325476646 242.1836762550969
102 6847.308078587055 197.8810239201464
103 36250.71001216769 294.77544957785767
104 nan nan
105 4428.085239574313 193.49862055323769
106 15969.304211199284 242.90186466335246
107 11125.427121162415 225.02794104125732
108 6370.406367942691 213.84482688470993
109 4947.922302234918 211.19984871830002
110 8402.499301195145 207.16959823207802
111 40337.29515480995 298.2400520756885
112 3503.274141460657 198.450219049811
113 155020.9054069519 462.11845477924663
114 870397.5577697754 988.4475471499724
115 218910.4172744751 529.1133982330227
116 2930.2774365097284 172.78173298180934
117 3899.360771179199 185.60366063618662
118 6031.496681809425 208.69238509509563
119 23196.98913180828 254.6147697989177
120 37003.13157224655 290.90221741618996
121 48672.79423594475 316.7875465835268
122 142946.68753433228 445.18698313312336
123 7247.777113437653 215.74663292654333
124 nan nan
125 12784.89920848608 272.12011921842026
126 3843.7031393051147 173.2325357549551
127 18836.516459465027 250.97686314427517
128 4658.141380622983 194.25779663306793
129 10329.384130328894 208.74883411561586
130 6060.311605632305 202.50013352377928
131 5399.543745517731 212.7452711214082
132 30420.472383141518 285.4916033203188
133 8104.648950295523 344.3231998760763
134 11057.399107705802 305.63890556420074
135 3895.516982719302 205.35994928600843
136 3401.78521746397 212.29312892581174
137 20731.097299963236 260.7711505449615
138 46151.15828371048 319.53548982899207
139 24046.56382036209 268.5531582342822
140 92903.29948806763 387.7828319430295
141 8439.231488496065 217.34083882733123
142 nan nan
143 2590.0720806643367 174.20355884232123
144 2938.7067870497704 162.57107135332166
145 13631.369247280061 242.37237821265646
146 30958.162742078304 282.95637418581475
147 14788.986849725246 245.40927946396297
148 14742.7109208107 244.6515498190384
149 4549.091201782227 185.9467634082978
150 11427.14877152443 242.37713770049106
151 25900.64259494096 281.08065843784334
152 62639.22932624817 337.71914109466576
153 3553.1230947375298 190.25041024242788
154 98405.1771068573 396.53713950010996
155 nan nan
156 nan nan
157 17842.571537017822 250.61694895305678
158 nan nan
159 11546.38567618467 233.22699639652467
160 26465.563556969166 267.83463429307324
161 4351.064706504345 190.18492050001151
