STARNR FLUX FLUXERR
1 145323.10902404785 450.12505289939224
2 22679.75771331787 281.7907349622178
3 16305.812522888184 267.0472569738835
4 16709.166648864746 269.61099709061807
5 nan nan
6 nan nan
7 8503.942916870117 235.46882003449005
8 32090.575927734375 314.5473926174776
9 nan nan
10 9446.307304382324 248.27555935329676
11 24805.560264587402 278.0369571024156
12 nan nan
13 339330.00967407227 630.0152019422585
14 nan nan
15 14448.622940063477 257.4685769620514
16 15009.196891784668 269.3298483975625
17 nan nan
18 7459.612251281738 229.8163031542706
19 35271.3864364624 298.5435053369231
20 41191.49644470215 304.31987931037537
21 25660.38550567627 288.1985240938197
22 83743.69760894775 387.0057656698969
23 112151.58403778076 411.06494379324914
24 12068.387985229492 274.7034394761634
25 nan nan
26 nan nan
27 nan nan
28 8262.344707489014 244.72160048341476
29 nan nan
30 29025.51979827881 284.462259709072
31 27004.513412475586 285.1751660437212
32 nan nan
33 9494.614585876465 242.80239972055176
34 30014.834663391113 291.83616630127557
35 nan nan
36 nan nan
37 329386.22721862793 622.2556944632908
38 2943356.0356140137 1734.080416283143
39 nan nan
40 4421.087615966797 202.52661929894106
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 129302.80941772461 430.9351926436144
46 4837.768157958984 209.4434225485258
47 18079.956329345703 258.69937163322
48 nan nan
49 52629.46756744385 338.8718579919495
50 47562.218032836914 323.96844477108795
51 24976.303340911865 291.76038865762507
52 1463628.6098327637 1235.3906729357363
53 6099.1977615356445 221.36985771974545
54 42918.10063934326 319.19904099322747
55 47621.57530212402 322.7393324409139
56 nan nan
57 1157848.8195800781 1103.116591750998
58 8597.51533126831 237.16422014545049
59 90214.89990234375 383.4675962642001
60 nan nan
61 52671.20992279053 333.50930658763696
62 nan nan
63 80769.38427734375 374.95101505014463
64 7505.072105407715 230.35849701611176
65 123557.20668792725 424.4662667610254
66 18610.329460144043 274.2482935835851
67 135158.89780426025 440.9717031729673
68 30437.70497894287 284.0704859585677
69 4568.689659118652 199.77192947649752
70 11984.205543518066 254.0305036565981
71 nan nan
72 24220.159629821777 286.3099479170172
73 5783.523582458496 208.7182774727606
74 8007.234504699707 245.6890659170775
75 64551.158432006836 359.3193945071459
76 62603.003509521484 357.48668916904364
77 717522.4314956665 886.1620890716947
78 100950.77480316162 398.7224803265412
79 nan nan
80 nan nan
81 38938.77564239502 305.9682290656512
82 nan nan
83 5461.968086242676 221.30558706161275
84 13034.349681854248 289.59959320598296
85 149504.32712554932 459.94000561116303
86 19838.546813964844 272.47813040792494
87 nan nan
88 nan nan
89 566362.5135116577 790.3758044705572
90 nan nan
91 nan nan
92 9399.5319480896 245.83709396675582
93 nan nan
94 nan nan
95 22907.27879714966 280.03203849055694
96 nan nan
97 nan nan
98 nan nan
99 9439.112487792969 251.73433247882494
100 nan nan
101 15652.234405517578 268.72422922463744
102 6641.162845611572 220.91357812073912
103 21064.727012634277 280.5629371712742
104 nan nan
105 nan nan
106 17184.814041137695 273.5405367949704
107 nan nan
108 5584.483177185059 210.05494806663182
109 4203.233757019043 204.39077873332099
110 nan nan
111 43282.96405029297 321.1771790612332
112 nan nan
113 35823.25622558594 307.6457620657112
114 991575.8670806885 1025.5718766592306
115 147061.57932281494 451.8799020166283
116 nan nan
117 nan nan
118 nan nan
119 27223.291961669922 283.46860058460624
120 36473.62567901611 305.33503510974026
121 47627.17445373535 323.54426689273936
122 127630.79096221924 431.66332217262385
123 7284.079765319824 233.788664189432
124 nan nan
125 nan nan
126 nan nan
127 7160.642578125 233.55882814382858
128 3904.542060852051 184.72733751192098
129 nan nan
130 6909.194984436035 219.24365039012912
131 4534.486717224121 199.44012983089158
132 30494.844314575195 310.8000721321366
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 18860.36785507202 275.8244511245056
138 30771.828552246094 299.0890497650007
139 nan nan
140 99749.55240631104 397.76786703648264
141 2858.6214752197266 151.61395253616237
142 nan nan
143 nan nan
144 nan nan
145 9612.923873901367 243.50250867926036
146 28750.642700195312 282.46115978233803
147 4872.018997192383 208.53250527343508
148 12146.145343780518 262.80301123509486
149 nan nan
150 6488.191024780273 227.60572442564094
151 22343.903411865234 292.0652558686293
152 33594.29959106445 296.7566746746031
153 nan nan
154 70451.08841705322 366.2855090741577
155 nan nan
156 nan nan
157 19004.20278930664 269.24289944069267
158 nan nan
159 9723.052871704102 255.57605920702926
160 20423.8818359375 271.25467719339326
161 4768.143760681152 204.68386115414125
