STARNR FLUX FLUXERR
1 nan nan
2 nan nan
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 nan nan
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 25122.75658607483 209.6423109591943
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 nan nan
21 nan nan
22 5553.943164825439 159.98740389833173
23 5081.7009201049805 155.72930075070872
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 nan nan
32 nan nan
33 nan nan
34 nan nan
35 nan nan
36 nan nan
37 23982.881907463074 212.71595595771922
38 131937.24994277954 391.60567910086894
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 nan nan
46 nan nan
47 nan nan
48 nan nan
49 nan nan
50 2884.753351211548 131.93004105308725
51 nan nan
52 65321.85038089752 294.6015455760929
53 nan nan
54 nan nan
55 2624.106945037842 127.13379645507453
56 nan nan
57 30142.915322303772 222.72247531430642
58 nan nan
59 nan nan
60 nan nan
61 2293.9462327957153 119.37119698583207
62 nan nan
63 4797.038798332214 155.8956307200824
64 nan nan
65 8457.494797706604 165.42391047275305
66 nan nan
67 9199.476135253906 168.5480402372818
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 3104.8798036575317 129.49829361133794
76 2941.7603693008423 136.731647257187
77 50711.37975692749 268.84078509966025
78 7317.950996398926 162.68191381558873
79 nan nan
80 nan nan
81 2220.78853225708 113.43168515100845
82 nan nan
83 nan nan
84 nan nan
85 6781.082103729248 164.94091225549545
86 nan nan
87 nan nan
88 nan nan
89 53202.14401817322 272.7573857273365
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 nan nan
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 2657.7554178237915 125.2155127795894
112 nan nan
113 nan nan
114 69611.4372138977 301.3631120739708
115 6778.2375593185425 154.8333176625507
116 nan nan
117 nan nan
118 nan nan
119 1538.1309118270874 101.02201448488094
120 2189.9363775253296 111.8526046074507
121 2405.7968130111694 123.27722429053176
122 7156.451865196228 159.76001291430654
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 nan nan
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 6639.43856048584 160.7317026026839
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 nan nan
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 2686.8469610214233 132.12679971643945
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
