STARNR FLUX FLUXERR
1 124294.38362693787 399.38683235418534
2 23815.544465065002 237.3439175070899
3 16484.809112548828 215.69589184353677
4 17374.158373832703 223.68928885670576
5 nan nan
6 nan nan
7 9142.324834823608 194.70073903535732
8 34894.20211696625 287.09844740976297
9 nan nan
10 10222.858672142029 188.97363138683554
11 26851.60071849823 247.10875693674188
12 nan nan
13 358543.4730415344 628.8817764975623
14 3171.909640312195 141.1309064063308
15 15578.688278198242 226.05592747953506
16 14808.480463981628 220.2267362538503
17 nan nan
18 7277.573733329773 183.18995161443095
19 37395.559410095215 267.70161713206835
20 44255.4919128418 283.8190966059826
21 25663.479069709778 240.40931281396547
22 92284.6103181839 371.1829336501805
23 119415.06622505188 392.57663081766333
24 13304.531037330627 240.66996287979572
25 nan nan
26 nan nan
27 nan nan
28 8121.6008558273315 189.0338075767187
29 nan nan
30 29675.747772216797 246.20226136477535
31 28860.512426376343 247.5446503793346
32 nan nan
33 10184.232119560242 199.7721924180775
34 31252.6043176651 254.5045823619632
35 nan nan
36 nan nan
37 349176.5296974182 622.6018895239117
38 3095729.277404785 1771.0475588098718
39 nan nan
40 4471.614677429199 171.85118891349413
41 nan nan
42 nan nan
43 nan nan
44 3241.5019903182983 142.9450374562472
45 137157.3708267212 419.63850711541323
46 4573.181735992432 174.22952535518533
47 19153.34336090088 229.27486533594757
48 nan nan
49 55283.882437705994 302.9708959872344
50 49571.82870578766 295.03244069063913
51 25821.90412712097 244.97485418703684
52 1538749.1671600342 1255.6962208001921
53 6945.725567817688 186.47663881374714
54 45294.100306510925 285.49824103165963
55 49980.99212360382 290.17494963586915
56 nan nan
57 1220694.485961914 1122.9424738837247
58 9346.404605865479 202.44333901483301
59 96328.85606956482 362.18312839242867
60 nan nan
61 54952.246832847595 305.961781340301
62 nan nan
63 85112.37687110901 348.23342514302215
64 7925.354662895203 191.64806107262532
65 130452.47107315063 410.5202310109392
66 19050.66549873352 231.84711646054987
67 143496.3994998932 426.6882477716465
68 32867.01104068756 259.34239916249123
69 5346.234454154968 181.6566100052174
70 12210.20365524292 214.7037062035016
71 nan nan
72 26061.388154029846 247.78755713220036
73 nan nan
74 nan nan
75 67507.1765575409 322.94519275962335
76 65777.7573928833 327.7516383545501
77 759101.6009292603 894.9985244994548
78 105756.19121742249 374.4403265864046
79 nan nan
80 nan nan
81 41866.15111351013 278.7514490201092
82 3728.306755065918 155.25623716888185
83 5526.597864151001 179.33844494654778
84 13907.705714225769 238.6576246496983
85 156320.7092437744 438.7492233139076
86 21098.61723136902 239.31254346104424
87 nan nan
88 nan nan
89 601225.9402313232 800.2681878408592
90 nan nan
91 nan nan
92 9587.06466293335 194.59003143653752
93 nan nan
94 nan nan
95 23949.29607963562 235.67598705754753
96 nan nan
97 nan nan
98 nan nan
99 9824.355568885803 194.53381454799572
100 nan nan
101 16554.101664543152 225.7456733652305
102 nan nan
103 21342.062649726868 232.325358923944
104 nan nan
105 nan nan
106 17196.544758796692 218.58924678938504
107 2655.068440437317 120.70419185031155
108 6585.179216384888 185.57520981223945
109 nan nan
110 nan nan
111 46477.53007030487 290.73219105700883
112 nan nan
113 36936.38018608093 261.1938780156262
114 1056746.4858551025 1047.4172270926585
115 156652.54999923706 437.4909442247765
116 3226.3388566970825 143.28423346322185
117 nan nan
118 nan nan
119 28763.073100090027 257.59100056737856
120 38357.44206237793 265.5048966755442
121 49452.28086185455 288.99390092109604
122 136228.9598312378 416.0232465741109
123 7597.737431526184 191.23969096404755
124 nan nan
125 nan nan
126 nan nan
127 7584.783334732056 199.99952761594298
128 4204.823165893555 162.94002273181079
129 nan nan
130 8125.640895843506 201.0151117347187
131 4526.0948276519775 163.99003459147298
132 32240.20433330536 258.5200085450162
133 nan nan
134 5627.673264503479 194.59902644565673
135 nan nan
136 nan nan
137 19389.766142845154 226.15394113544644
138 32579.46898174286 256.0410894931116
139 nan nan
140 105985.77226257324 379.54197618538393
141 4055.7266416549683 162.8629906560522
142 nan nan
143 nan nan
144 nan nan
145 10148.686408996582 203.324716814839
146 30130.990522384644 248.24977495965044
147 5202.693655967712 179.16799815311558
148 12877.826271057129 216.7714620786094
149 nan nan
150 nan nan
151 22788.547863960266 241.0704081560771
152 35767.01135635376 271.18837383241134
153 3121.576102256775 136.59891253271692
154 72846.96513938904 328.48644088097666
155 nan nan
156 nan nan
157 20174.161149978638 235.64099289426713
158 nan nan
159 10453.74010848999 209.93707507931725
160 22096.68517589569 243.86426294917405
161 4754.218286514282 175.79227617327962
