STARNR FLUX FLUXERR
1 nan nan
2 nan nan
3 nan nan
4 nan nan
5 nan nan
6 nan nan
7 nan nan
8 1630.9334757328033 92.90684495229218
9 nan nan
10 nan nan
11 nan nan
12 nan nan
13 27690.00731778145 201.49290516292044
14 nan nan
15 nan nan
16 nan nan
17 nan nan
18 nan nan
19 nan nan
20 nan nan
21 nan nan
22 5511.147951602936 127.50072133477305
23 5722.007859706879 131.2603767289407
24 nan nan
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 nan nan
31 1788.1068143844604 99.00026625780464
32 nan nan
33 nan nan
34 1561.528193473816 88.78745360622298
35 nan nan
36 nan nan
37 25572.068310022354 195.11541381396341
38 141886.62509536743 394.2844125730142
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 6374.189963102341 138.8526866852094
46 nan nan
47 nan nan
48 nan nan
49 1893.9469945430756 103.28806205595663
50 3224.277487754822 114.59632596422763
51 1566.7895464897156 90.68997397226087
52 70339.47143030167 289.1883669432735
53 nan nan
54 2497.13130569458 111.58329795360123
55 2674.754595041275 111.22742392534697
56 nan nan
57 31799.384041070938 210.26964321295424
58 nan nan
59 2118.4628241062164 104.48440154257692
60 nan nan
61 2625.483257293701 108.44815776239865
62 nan nan
63 5046.8281037807465 124.5302268260243
64 nan nan
65 9397.584632396698 145.67056364496014
66 nan nan
67 10005.963198900223 144.13061325907233
68 nan nan
69 nan nan
70 nan nan
71 nan nan
72 nan nan
73 nan nan
74 nan nan
75 3792.5679893493652 118.23001194230234
76 3345.618358373642 122.17677818145532
77 55343.72035884857 261.38581894348647
78 7785.652684211731 138.4181866609245
79 nan nan
80 nan nan
81 2516.9208805561066 109.2999752802005
82 nan nan
83 nan nan
84 nan nan
85 7336.94952750206 138.6165511202624
86 nan nan
87 nan nan
88 nan nan
89 57474.28883218765 265.7593459013802
90 nan nan
91 nan nan
92 nan nan
93 nan nan
94 nan nan
95 1659.8640764951706 91.2712948550987
96 nan nan
97 nan nan
98 nan nan
99 nan nan
100 nan nan
101 nan nan
102 nan nan
103 nan nan
104 nan nan
105 nan nan
106 nan nan
107 nan nan
108 nan nan
109 nan nan
110 nan nan
111 3090.119767189026 118.35962362030406
112 nan nan
113 nan nan
114 75364.05152893066 296.71765250936613
115 7676.2110369205475 138.31887617897917
116 nan nan
117 nan nan
118 nan nan
119 2004.7485888004303 102.0105523466547
120 3088.4529111385345 117.4877278513748
121 3004.969245314598 113.47713040076806
122 8033.356778621674 138.72150360832487
123 nan nan
124 nan nan
125 nan nan
126 nan nan
127 nan nan
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 1831.0235719680786 97.28846256662648
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 nan nan
138 nan nan
139 nan nan
140 7630.458156466484 140.5612751257327
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 nan nan
146 2163.112573981285 105.89898581086726
147 nan nan
148 nan nan
149 nan nan
150 nan nan
151 nan nan
152 nan nan
153 nan nan
154 3018.4615013599396 115.18403425710396
155 nan nan
156 nan nan
157 nan nan
158 nan nan
159 nan nan
160 nan nan
161 nan nan
