STARNR FLUX FLUXERR
1 185366.77708482742 512.8646194705412
2 24957.929126093164 316.72820786900576
3 17627.524730361998 301.2731175840025
4 17921.626725389622 310.14812366361423
5 nan nan
6 nan nan
7 9349.529965497553 269.5798919536692
8 35785.25633064285 365.9648352234367
9 nan nan
10 10233.965024389327 282.39368624450816
11 27962.935697853565 329.4480840277874
12 nan nan
13 365778.8836288452 680.9078014099971
14 nan nan
15 15244.009122032672 287.4613676967582
16 15748.028788879514 297.4900758770977
17 nan nan
18 7693.807050025091 264.9282778435006
19 39013.62833106518 347.7057595979226
20 45886.30673018098 363.3016402627807
21 27458.49356212467 321.5027816201246
22 93253.67730825898 448.02823253636393
23 121623.07456940413 448.46232997936676
24 13641.698352359235 316.71114381408785
25 nan nan
26 nan nan
27 nan nan
28 8376.704744458199 267.6260162719075
29 nan nan
30 31812.151171071455 330.91861332788545
31 29062.587363429368 317.50601570257567
32 nan nan
33 10890.997529610991 278.50950321440973
34 31754.49621196091 331.9134032593194
35 nan nan
36 nan nan
37 359292.23644161224 678.2194903746305
38 3196569.096130371 1873.413359691868
39 nan nan
40 nan nan
41 nan nan
42 nan nan
43 nan nan
44 nan nan
45 141467.43679383397 480.2568117579054
46 4453.484130948782 213.9472753869696
47 20131.253897845745 324.74050114155
48 nan nan
49 55773.25356338918 362.82395308469756
50 50704.758310467005 362.487135160323
51 26173.030127227306 329.4435902356257
52 1586834.4181976318 1306.800461916671
53 7254.4165150001645 261.7878637463135
54 46424.856062054634 373.91619639958316
55 51141.29907155037 362.25591812933374
56 nan nan
57 1275765.5677261353 1219.8173230093398
58 8608.905867989175 273.99652735047954
59 101380.05892288685 427.76170453501237
60 nan nan
61 56882.45472419262 379.2504401006389
62 nan nan
63 87264.90898281336 408.5479287800559
64 8063.763451471925 267.5224750524769
65 134686.29867827892 473.7435328703954
66 20506.762998498976 330.3147335904481
67 145533.3737784624 496.3782003929236
68 33479.179801100865 329.2234259723697
69 4346.387920096517 192.07108123606838
70 12722.595932394266 300.4501971011341
71 nan nan
72 26786.657667208463 317.710019169238
73 6298.866914404556 241.1238685529948
74 nan nan
75 68538.73814116186 389.75568507601304
76 68682.30346580967 400.81779727977516
77 777586.5637664795 959.1593716350336
78 108596.49724313617 434.16972330277997
79 nan nan
80 nan nan
81 42919.40288588777 354.87714153421615
82 nan nan
83 5700.801416546106 239.781121931933
84 14043.423831954598 325.05918535516673
85 162757.05144667625 489.57020085722417
86 21401.566146731377 313.0479365925583
87 nan nan
88 nan nan
89 603276.695980072 857.3497807283167
90 nan nan
91 nan nan
92 10071.791580341756 271.08484900733225
93 nan nan
94 nan nan
95 25160.61146503687 324.6014208186109
96 nan nan
97 nan nan
98 nan nan
99 9388.567562408745 267.40292410895864
100 nan nan
101 17137.71218759939 304.2338337298097
102 7203.610525354743 250.1669416059711
103 22702.8931655176 306.25017837207815
104 nan nan
105 nan nan
106 17435.556234315038 293.3093059178114
107 nan nan
108 6841.983756028116 260.46961490370796
109 4242.567170724273 185.08757020834727
110 nan nan
111 46915.79275780916 376.02385481786905
112 nan nan
113 38757.18816461228 336.21823265020987
114 1074283.296737671 1088.8146362038483
115 160458.11013627052 492.9421909477145
116 nan nan
117 nan nan
118 nan nan
119 29283.912668459117 333.2112928777984
120 39734.16405725479 355.982580058769
121 51127.480231553316 356.2885073332617
122 140085.17950555682 490.9233079671609
123 8125.736476380378 275.04424629066966
124 nan nan
125 nan nan
126 nan nan
127 7342.957173902541 270.147904808481
128 nan nan
129 nan nan
130 7454.243867971003 267.2749155989444
131 4407.182948261965 206.78048241484214
132 33236.476119205356 333.2107121058826
133 nan nan
134 nan nan
135 nan nan
136 nan nan
137 20620.686374247074 301.20868885228447
138 33930.25610800274 327.46971300159896
139 nan nan
140 109421.99590110779 459.4297728227959
141 nan nan
142 nan nan
143 nan nan
144 nan nan
145 10925.984785214067 285.26971455682946
146 31988.568991720676 339.28491132506383
147 5054.266937782057 220.1289265253726
148 12182.204860661179 277.2041510189973
149 nan nan
150 7191.7289344370365 264.01257438768795
151 23947.564251184464 323.1875565852859
152 36088.211154002696 343.2166252164239
153 nan nan
154 76472.62320094928 390.724598533038
155 nan nan
156 nan nan
157 20150.182101052254 310.8247981504431
158 nan nan
159 10095.82467238605 268.74600585808315
160 22197.081628712127 306.78705147445936
161 4378.895664572716 197.76203382217824
