STARNR FLUX FLUXERR
1 373847.5244102478 741.0548016133089
2 22145.013694897294 407.7878684416609
3 21994.11416112259 411.2621556117554
4 12750.151720166206 385.64362332524803
5 nan nan
6 nan nan
7 7241.21036234498 311.2692894531046
8 30364.672864239663 416.0168930071638
9 nan nan
10 10556.22209763527 348.1816915870869
11 22287.964833155274 415.1164892117374
12 nan nan
13 237689.3783683777 637.0519156626967
14 11330.57967838645 369.0622345667441
15 11040.57768920809 376.8294985099569
16 10635.165642291307 356.482229937525
17 nan nan
18 4495.858552187681 247.35198259949007
19 48614.71220126748 450.397360469747
20 40266.93064031005 436.5119834207554
21 20993.50264187157 404.26209557531524
22 63291.30042719841 511.1202764033957
23 103923.97702048719 521.6609575798116
24 33565.81011097133 470.0367698408726
25 nan nan
26 nan nan
27 nan nan
28 10777.705321228132 371.55158131231735
29 nan nan
30 26990.876184500754 411.3278520817589
31 20762.129707589746 402.6469977882374
32 nan nan
33 8969.716781871393 349.88224180412874
34 25188.35165515542 410.1177278784896
35 nan nan
36 nan nan
37 240712.82957935333 632.8396350036807
38 2628890.2211914062 1737.7135292367332
39 nan nan
40 nan nan
41 10314.770436376333 353.1683689404649
42 7703.323665782809 327.989568218795
43 nan nan
44 nan nan
45 146149.5812126994 555.8350454751125
46 nan nan
47 15188.616313427687 391.71735304958827
48 nan nan
49 55764.21779359877 461.30750790747663
50 34905.65259505808 433.6350588078585
51 18525.524279624224 398.96542220043614
52 1311427.8417053223 1244.7177996710222
53 5150.770938009024 278.77167430142947
54 38953.32958859205 465.4290362721
55 41358.8814008832 444.5338664589629
56 6599.641052663326 318.9733182457203
57 1464360.4511871338 1301.7909391180758
58 7661.907503575087 332.09050303097973
59 118641.42955224216 535.5818126026337
60 nan nan
61 50756.87705308199 472.01093163196776
62 nan nan
63 65337.0299783051 480.86481024167256
64 nan nan
65 87604.8679882586 494.15174968949714
66 15233.088578642404 402.2381059347396
67 104261.37882500887 513.5732914845927
68 36506.57778055966 441.27843337480107
69 nan nan
70 9344.173187240958 343.9640971233237
71 nan nan
72 18858.87492689537 396.77113275427354
73 nan nan
74 5976.681198954582 292.2920685210471
75 55481.485683739185 458.8113166431111
76 61947.44757702947 476.9093506926407
77 488742.0712738037 843.3389790804612
78 72411.11319041625 485.14609908487915
79 nan nan
80 nan nan
81 34304.631931871176 435.2600745054571
82 nan nan
83 nan nan
84 18079.262193210423 443.8801844344315
85 150775.69188332558 565.6704115974998
86 29309.09995743446 433.77850234078863
87 nan nan
88 nan nan
89 170447.48166239262 578.0493974531901
90 nan nan
91 7838.574719518423 340.28599040708974
92 7578.698062375188 323.8189042339218
93 6086.044313848019 311.3898900168988
94 nan nan
95 17371.5454230085 400.40603545038834
96 6578.704977426678 300.13489831047286
97 17508.482257213444 401.56560165691735
98 nan nan
99 6911.813733816147 326.1527501410352
100 nan nan
101 11150.429993912578 382.7473941367934
102 nan nan
103 26957.588202239946 422.48739135708286
104 nan nan
105 nan nan
106 13102.769442163408 395.3727909572758
107 8610.515719361603 352.67858912236477
108 nan nan
109 nan nan
110 6396.32373470068 303.50166961361504
111 31216.170232025906 433.8731097523917
112 nan nan
113 115942.68509685993 529.2497820378478
114 nan nan
115 163171.40955781937 576.6228074669475
116 nan nan
117 nan nan
118 nan nan
119 18292.020738054067 392.6960165413837
120 27858.170644298196 434.1079391347551
121 36660.469008624554 441.71435485963383
122 108536.73721253872 532.5877641304435
123 4764.333493545651 277.5536328973582
124 nan nan
125 10978.58686824143 388.1547543335874
126 nan nan
127 13705.62206223607 367.127878595379
128 nan nan
129 nan nan
130 nan nan
131 nan nan
132 22114.48064160347 415.3284345269552
133 nan nan
134 6215.685029387474 275.4067204405484
135 nan nan
136 nan nan
137 nan nan
138 34190.95135141164 437.52667053890707
139 17733.232771210372 408.0246283633798
140 71538.05316150188 497.6243882682162
141 6186.151310584508 312.1659750481836
142 nan nan
143 nan nan
144 nan nan
145 11271.46843881905 380.82663873732974
146 22229.91959039867 394.4029076908165
147 11360.053538933396 373.34623423039056
148 11770.868201106787 382.0439139484604
149 nan nan
150 8067.704376012087 349.7917677157636
151 18618.362401619554 401.1889403091965
152 47000.86201617867 438.3512069558477
153 nan nan
154 73719.19931393862 481.059724173034
155 nan nan
156 nan nan
157 13352.418434798717 392.39229557044933
158 nan nan
159 8538.466456957161 358.05951025565776
160 21764.055418282747 423.1070742890936
161 nan nan
