STARNR FLUX FLUXERR
1 362575.2367910743 650.1359573904838
2 26773.990653004497 275.226476823114
3 23853.991995045915 267.7775647945621
4 15743.446984365582 246.32888630254223
5 nan nan
6 nan nan
7 nan nan
8 43565.59990572184 361.15626848958004
9 nan nan
10 12005.855660805013 241.61777768538025
11 27029.505806088448 273.9499038091784
12 nan nan
13 310978.82324019074 608.2005862019006
14 nan nan
15 14031.95345306024 246.75323110859262
16 13876.021067865193 244.76215301983132
17 nan nan
18 6727.748066581786 219.2751530450268
19 54436.57635413017 330.33019946703575
20 49447.706828450784 323.3061172147332
21 25388.45554962261 272.5263222676579
22 86798.76977573335 393.5978238417781
23 126449.29856779426 423.058675344353
24 28710.40277390927 309.3214572018858
25 nan nan
26 nan nan
27 nan nan
28 nan nan
29 nan nan
30 32368.92986116698 278.55022050215086
31 27119.609908483922 273.25247336452253
32 nan nan
33 12107.727344191168 254.43348461666213
34 31718.21710885316 294.8724035299945
35 nan nan
36 nan nan
37 309999.1219959855 604.3660582771512
38 3264295.2844924927 1931.1705873506153
39 nan nan
40 nan nan
41 nan nan
42 3972.9786989688873 147.59496839780851
43 nan nan
44 nan nan
45 164111.3291504532 464.94411726656585
46 nan nan
47 nan nan
48 nan nan
49 66460.18083963543 343.58754506391364
50 44549.232694000006 306.4969558502418
51 23467.06198573392 280.02288857641344
52 1634501.0890426636 1343.3171680837715
53 6058.3117002425715 210.29514291680493
54 47325.754017548636 324.4318391426953
55 50385.508069738746 323.3063443577019
56 nan nan
57 1633653.0798683167 1330.5672247503217
58 8678.49909115181 240.22171439898312
59 133609.96118091792 426.9877226804352
60 nan nan
61 59982.640013139695 343.15078048717345
62 nan nan
63 80517.10546628386 356.55979546366257
64 7457.903014432639 238.64014961026982
65 113812.41025680304 407.2611364313756
66 18412.181325568818 263.74605061254397
67 134085.11057776213 436.02026978892746
68 39355.9381967783 292.75097523827344
69 4259.459825953469 180.90799995771317
70 nan nan
71 nan nan
72 23698.69936273247 261.1939007407709
73 nan nan
74 nan nan
75 68152.44693370908 342.5325039775465
76 74703.67072892189 363.44729023257935
77 636892.5359692574 848.6051939325923
78 93957.50201256573 379.36310408667714
79 nan nan
80 nan nan
81 41846.5787307173 313.0689898804642
82 nan nan
83 3675.631668087095 166.10662733311375
84 20353.730239344528 274.5304129590478
85 174576.687376678 471.58919234118144
86 29677.94877314754 271.9589645061257
87 nan nan
88 nan nan
89 297684.5012369454 599.6494487766597
90 nan nan
91 5526.5804837197065 208.92307464709378
92 8438.518242307007 232.04376552749315
93 5293.6340703219175 186.40363045296334
94 nan nan
95 21621.321706902236 265.9699791481069
96 nan nan
97 7715.567139103543 231.1756439592747
98 nan nan
99 7959.220109799877 217.4759764634823
100 nan nan
101 15527.330004042014 262.22011869398614
102 nan nan
103 29643.117976516485 275.9839717108521
104 nan nan
105 nan nan
106 14994.557084795088 238.42800390049788
107 nan nan
108 4548.0307189673185 150.64816101045682
109 nan nan
110 nan nan
111 40871.354056651704 317.224959218662
112 nan nan
113 83906.15518216416 368.27165323214984
114 nan nan
115 183729.9360000491 492.2799403286339
116 nan nan
117 nan nan
118 nan nan
119 24387.336405791342 273.07689004544505
120 35286.33257230371 295.84954885036103
121 46528.283555023576 305.6749752944134
122 135137.81261318177 441.76482838395697
123 6475.389020893723 215.21811845757935
124 nan nan
125 4655.680991217494 149.56123697757454
126 nan nan
127 13334.46389661543 258.42573495121746
128 nan nan
129 nan nan
130 4934.780111741275 160.377418220348
131 3769.132213294506 167.76038251148324
132 28684.75868202746 273.7062148938771
133 nan nan
134 7098.695112179965 238.72522499200906
135 nan nan
136 nan nan
137 18771.786402957514 237.90877827551486
138 38986.062124369666 290.2022575916309
139 nan nan
140 91781.92935809493 388.6003144903476
141 6994.235080231912 226.1477272754457
142 nan nan
143 nan nan
144 nan nan
145 12232.09733323194 231.06201557318107
146 29341.039110936224 292.823786765736
147 9834.353795937262 233.0452901430171
148 13245.533284184523 240.29487198760617
149 nan nan
150 8698.567452698946 239.35230616471952
151 23601.12083260715 260.57191763932957
152 51715.36894963682 331.8171391452925
153 nan nan
154 85441.76090708375 360.0293659524797
155 nan nan
156 nan nan
157 18026.689887196757 266.92980452198435
158 nan nan
159 10796.019187798724 240.33080618275233
160 24612.736768696457 273.23938337609127
161 nan nan
